datetime,place,deliveries,is_holiday,weather_condition,temperature,app_clicks,traffic_congestion_level,area_population,income_level
2024-04-25 12:00:00,B,291,False,Cloudy,22.69,562,High,500000,Medium
2024-04-25 12:00:00,C,142,False,Snowy,28.98,976,Low,300000,Low
2024-04-26 00:00:00,A,148,False,Cloudy,24.26,988,Low,1000000,High
2024-04-26 00:00:00,B,133,False,Cloudy,28.2,382,Severe,500000,Medium
2024-04-26 00:00:00,C,227,False,Stormy,25.13,693,Low,300000,Low
2024-04-26 12:00:00,A,191,False,Sunny,28.94,756,High,1000000,High
2024-04-26 12:00:00,B,207,False,Cloudy,25.95,783,Low,500000,Medium
2024-04-26 12:00:00,C,275,False,Sunny,25.06,308,Severe,300000,Low
2024-04-27 00:00:00,A,225,True,Stormy,25.78,449,Low,1000000,High
2024-04-27 00:00:00,B,324,True,Stormy,24.55,542,Moderate,500000,Medium
2024-04-27 00:00:00,C,331,True,Cloudy,15.89,886,Severe,300000,Low
2024-04-27 12:00:00,A,308,True,Snowy,16.72,872,Moderate,1000000,High
2024-04-27 12:00:00,B,267,True,Sunny,16.38,950,Severe,500000,Medium
2024-04-27 12:00:00,C,460,True,Sunny,21.06,954,High,300000,Low
2024-04-28 00:00:00,A,409,True,Sunny,21.19,996,Moderate,1000000,High
2024-04-28 00:00:00,B,432,True,Sunny,28.32,465,Moderate,500000,Medium
2024-04-28 00:00:00,C,176,True,Stormy,28.7,576,Severe,300000,Low
2024-04-28 12:00:00,A,358,True,Snowy,16.81,713,Moderate,1000000,High
2024-04-28 12:00:00,B,330,True,Cloudy,23.01,495,High,500000,Medium
2024-04-28 12:00:00,C,166,True,Cloudy,15.18,467,Severe,300000,Low
2024-04-29 00:00:00,A,141,False,Stormy,16.27,556,High,1000000,High
2024-04-29 00:00:00,B,137,False,Snowy,18.24,478,Low,500000,Medium
2024-04-29 00:00:00,C,137,False,Cloudy,27.68,637,Low,300000,Low
2024-04-29 12:00:00,A,206,False,Cloudy,21.45,810,Low,1000000,High
2024-04-29 12:00:00,B,203,False,Snowy,19.13,833,Severe,500000,Medium
2024-04-29 12:00:00,C,131,False,Cloudy,27.34,355,High,300000,Low
2024-04-30 00:00:00,A,233,False,Snowy,28.75,262,Moderate,1000000,High
2024-04-30 00:00:00,B,174,False,Cloudy,23.73,317,Low,500000,Medium
2024-04-30 00:00:00,C,179,False,Snowy,20.89,878,Moderate,300000,Low
2024-04-30 12:00:00,A,255,False,Cloudy,21.46,395,High,1000000,High
2024-04-30 12:00:00,B,249,False,Stormy,28.35,392,Moderate,500000,Medium
2024-04-30 12:00:00,C,104,False,Snowy,15.38,643,Low,300000,Low
2024-05-01 00:00:00,A,434,True,Cloudy,23.94,775,Severe,1000000,High
2024-05-01 00:00:00,B,555,True,Cloudy,18.27,403,Moderate,500000,Medium
2024-05-01 00:00:00,C,604,True,Snowy,16.58,824,Low,300000,Low
2024-05-01 12:00:00,A,383,True,Stormy,29.46,971,High,1000000,High
2024-05-01 12:00:00,B,690,True,Sunny,20.93,461,High,500000,Medium
2024-05-01 12:00:00,C,624,True,Cloudy,19.34,684,Moderate,300000,Low
2024-05-02 00:00:00,A,196,False,Rainy,16.74,369,High,1000000,High
2024-05-02 00:00:00,B,127,False,Stormy,28.33,907,Moderate,500000,Medium
2024-05-02 00:00:00,C,273,False,Rainy,29.76,276,Moderate,300000,Low
2024-05-02 12:00:00,A,213,False,Rainy,20.84,308,Low,1000000,High
2024-05-02 12:00:00,B,121,False,Cloudy,23.12,364,Low,500000,Medium
2024-05-02 12:00:00,C,137,False,Snowy,22.98,564,Low,300000,Low
2024-05-03 00:00:00,A,222,False,Cloudy,27.58,753,Moderate,1000000,High
2024-05-03 00:00:00,B,144,False,Snowy,18.89,762,Severe,500000,Medium
2024-05-03 00:00:00,C,210,False,Rainy,19.05,499,Moderate,300000,Low
2024-05-03 12:00:00,A,151,False,Rainy,20.21,803,Moderate,1000000,High
2024-05-03 12:00:00,B,208,False,Stormy,21.66,310,Low,500000,Medium
2024-05-03 12:00:00,C,260,False,Stormy,26.74,298,High,300000,Low
2024-05-04 00:00:00,A,226,True,Rainy,19.89,863,Severe,1000000,High
2024-05-04 00:00:00,B,254,True,Snowy,17.22,716,High,500000,Medium
2024-05-04 00:00:00,C,330,True,Stormy,28.6,263,Moderate,300000,Low
2024-05-04 12:00:00,A,266,True,Snowy,25.83,884,Moderate,1000000,High
2024-05-04 12:00:00,B,380,True,Cloudy,16.96,594,Severe,500000,Medium
2024-05-04 12:00:00,C,182,True,Rainy,26.91,219,High,300000,Low
2024-05-05 00:00:00,A,360,True,Snowy,29.16,728,Severe,1000000,High
2024-05-05 00:00:00,B,279,True,Stormy,22.25,781,High,500000,Medium
2024-05-05 00:00:00,C,341,True,Stormy,22.37,786,Severe,300000,Low
2024-05-05 12:00:00,A,307,True,Rainy,24.09,903,Moderate,1000000,High
2024-05-05 12:00:00,B,392,True,Snowy,25.89,930,Moderate,500000,Medium
2024-05-05 12:00:00,C,378,True,Cloudy,24.03,950,Low,300000,Low
2024-05-06 00:00:00,A,89,False,Stormy,27.1,362,High,1000000,High
2024-05-06 00:00:00,B,160,False,Snowy,15.89,536,Low,500000,Medium
2024-05-06 00:00:00,C,182,False,Snowy,18.61,774,Low,300000,Low
2024-05-06 12:00:00,A,286,False,Cloudy,15.46,693,Low,1000000,High
2024-05-06 12:00:00,B,266,False,Rainy,28.9,919,High,500000,Medium
2024-05-06 12:00:00,C,113,False,Stormy,25.32,882,Moderate,300000,Low
2024-05-07 00:00:00,A,216,False,Stormy,17.02,325,Low,1000000,High
2024-05-07 00:00:00,B,228,False,Rainy,20.0,746,Severe,500000,Medium
2024-05-07 00:00:00,C,146,False,Cloudy,29.86,569,Low,300000,Low
2024-05-07 12:00:00,A,94,False,Stormy,29.92,687,Low,1000000,High
2024-05-07 12:00:00,B,218,False,Stormy,15.66,491,High,500000,Medium
2024-05-07 12:00:00,C,80,False,Rainy,16.04,340,Severe,300000,Low
2024-05-08 00:00:00,A,257,False,Sunny,27.14,456,High,1000000,High
2024-05-08 00:00:00,B,263,False,Rainy,16.57,734,Low,500000,Medium
2024-05-08 00:00:00,C,273,False,Cloudy,19.21,459,Low,300000,Low
2024-05-08 12:00:00,A,257,False,Cloudy,15.37,274,Moderate,1000000,High
2024-05-08 12:00:00,B,179,False,Rainy,23.24,387,Low,500000,Medium
2024-05-08 12:00:00,C,113,False,Cloudy,15.09,282,Severe,300000,Low
2024-05-09 00:00:00,A,90,False,Rainy,25.23,856,Severe,1000000,High
2024-05-09 00:00:00,B,208,False,Stormy,22.17,521,Low,500000,Medium
2024-05-09 00:00:00,C,127,False,Sunny,25.0,707,Low,300000,Low
2024-05-09 12:00:00,A,294,False,Cloudy,27.05,831,Moderate,1000000,High
2024-05-09 12:00:00,B,167,False,Rainy,18.99,829,Severe,500000,Medium
2024-05-09 12:00:00,C,188,False,Sunny,23.23,869,High,300000,Low
2024-05-10 00:00:00,A,109,False,Rainy,18.22,986,High,1000000,High
2024-05-10 00:00:00,B,147,False,Sunny,28.33,222,Low,500000,Medium
2024-05-10 00:00:00,C,134,False,Rainy,23.79,655,Severe,300000,Low
2024-05-10 12:00:00,A,154,False,Snowy,18.63,611,Severe,1000000,High
2024-05-10 12:00:00,B,189,False,Sunny,23.29,902,Low,500000,Medium
2024-05-10 12:00:00,C,140,False,Stormy,26.63,665,Low,300000,Low
2024-05-11 00:00:00,A,326,True,Snowy,19.26,959,Moderate,1000000,High
2024-05-11 00:00:00,B,241,True,Rainy,19.07,760,High,500000,Medium
2024-05-11 00:00:00,C,388,True,Stormy,17.84,353,Low,300000,Low
2024-05-11 12:00:00,A,375,True,Snowy,25.6,542,High,1000000,High
2024-05-11 12:00:00,B,157,True,Rainy,15.06,524,Severe,500000,Medium
2024-05-11 12:00:00,C,306,True,Rainy,16.53,776,Low,300000,Low
2024-05-12 00:00:00,A,304,True,Snowy,27.64,627,High,1000000,High
2024-05-12 00:00:00,B,306,True,Sunny,28.38,340,Low,500000,Medium
2024-05-12 00:00:00,C,295,True,Stormy,20.66,890,Severe,300000,Low
2024-05-12 12:00:00,A,373,True,Sunny,23.47,928,Severe,1000000,High
2024-05-12 12:00:00,B,222,True,Cloudy,18.81,434,High,500000,Medium
2024-05-12 12:00:00,C,238,True,Sunny,17.74,735,High,300000,Low
2024-05-13 00:00:00,A,125,False,Sunny,25.14,992,High,1000000,High
2024-05-13 00:00:00,B,109,False,Rainy,22.13,922,Low,500000,Medium
2024-05-13 00:00:00,C,133,False,Snowy,16.57,701,High,300000,Low
2024-05-13 12:00:00,A,113,False,Rainy,27.99,554,Low,1000000,High
2024-05-13 12:00:00,B,245,False,Cloudy,24.52,426,High,500000,Medium
2024-05-13 12:00:00,C,159,False,Rainy,15.79,212,Severe,300000,Low
2024-05-14 00:00:00,A,119,False,Stormy,25.79,848,Moderate,1000000,High
2024-05-14 00:00:00,B,140,False,Rainy,28.2,299,Low,500000,Medium
2024-05-14 00:00:00,C,256,False,Stormy,15.54,927,Low,300000,Low
2024-05-14 12:00:00,A,135,False,Cloudy,26.08,227,Moderate,1000000,High
2024-05-14 12:00:00,B,188,False,Sunny,24.67,348,Moderate,500000,Medium
2024-05-14 12:00:00,C,161,False,Sunny,17.99,555,High,300000,Low
2024-05-15 00:00:00,A,98,False,Cloudy,15.87,317,Severe,1000000,High
2024-05-15 00:00:00,B,114,False,Snowy,19.01,252,Severe,500000,Medium
2024-05-15 00:00:00,C,201,False,Cloudy,20.06,597,Low,300000,Low
2024-05-15 12:00:00,A,211,False,Rainy,15.47,586,High,1000000,High
2024-05-15 12:00:00,B,116,False,Cloudy,28.59,735,Low,500000,Medium
2024-05-15 12:00:00,C,128,False,Cloudy,21.96,939,High,300000,Low
2024-05-16 00:00:00,A,248,False,Sunny,22.79,429,High,1000000,High
2024-05-16 00:00:00,B,154,False,Stormy,26.61,886,Severe,500000,Medium
2024-05-16 00:00:00,C,102,False,Stormy,23.63,881,Severe,300000,Low
2024-05-16 12:00:00,A,261,False,Cloudy,17.73,590,Moderate,1000000,High
2024-05-16 12:00:00,B,185,False,Stormy,26.6,718,Severe,500000,Medium
2024-05-16 12:00:00,C,115,False,Cloudy,23.52,572,High,300000,Low
2024-05-17 00:00:00,A,218,False,Sunny,28.19,506,Severe,1000000,High
2024-05-17 00:00:00,B,260,False,Sunny,18.11,258,Severe,500000,Medium
2024-05-17 00:00:00,C,229,False,Snowy,18.7,611,Moderate,300000,Low
2024-05-17 12:00:00,A,202,False,Snowy,22.11,417,High,1000000,High
2024-05-17 12:00:00,B,203,False,Cloudy,29.14,844,Low,500000,Medium
2024-05-17 12:00:00,C,172,False,Sunny,29.87,633,High,300000,Low
2024-05-18 00:00:00,A,231,True,Cloudy,16.13,432,High,1000000,High
2024-05-18 00:00:00,B,174,True,Stormy,18.38,691,Severe,500000,Medium
2024-05-18 00:00:00,C,176,True,Rainy,26.72,500,Severe,300000,Low
2024-05-18 12:00:00,A,344,True,Cloudy,24.54,611,Severe,1000000,High
2024-05-18 12:00:00,B,286,True,Sunny,20.18,763,High,500000,Medium
2024-05-18 12:00:00,C,283,True,Snowy,22.05,758,Severe,300000,Low
2024-05-19 00:00:00,A,225,True,Cloudy,17.21,204,Low,1000000,High
2024-05-19 00:00:00,B,250,True,Sunny,24.46,658,Severe,500000,Medium
2024-05-19 00:00:00,C,365,True,Cloudy,22.94,214,Moderate,300000,Low
2024-05-19 12:00:00,A,484,True,Sunny,22.51,476,Moderate,1000000,High
2024-05-19 12:00:00,B,263,True,Snowy,19.12,797,Severe,500000,Medium
2024-05-19 12:00:00,C,270,True,Sunny,21.49,933,Moderate,300000,Low
2024-05-20 00:00:00,A,119,False,Sunny,21.68,627,Moderate,1000000,High
2024-05-20 00:00:00,B,207,False,Cloudy,27.65,951,High,500000,Medium
2024-05-20 00:00:00,C,154,False,Stormy,26.9,722,Low,300000,Low
2024-05-20 12:00:00,A,159,False,Snowy,16.63,779,Moderate,1000000,High
2024-05-20 12:00:00,B,139,False,Stormy,21.1,898,High,500000,Medium
2024-05-20 12:00:00,C,156,False,Cloudy,18.89,800,Severe,300000,Low
2024-05-21 00:00:00,A,161,False,Sunny,18.21,353,Moderate,1000000,High
2024-05-21 00:00:00,B,183,False,Snowy,26.89,770,High,500000,Medium
2024-05-21 00:00:00,C,109,False,Stormy,29.4,444,High,300000,Low
2024-05-21 12:00:00,A,261,False,Cloudy,26.36,340,Moderate,1000000,High
2024-05-21 12:00:00,B,221,False,Sunny,22.15,551,Low,500000,Medium
2024-05-21 12:00:00,C,160,False,Rainy,24.61,238,Severe,300000,Low
2024-05-22 00:00:00,A,125,False,Snowy,27.83,243,Severe,1000000,High
2024-05-22 00:00:00,B,174,False,Snowy,20.65,355,Low,500000,Medium
2024-05-22 00:00:00,C,270,False,Cloudy,15.69,369,High,300000,Low
2024-05-22 12:00:00,A,188,False,Stormy,27.72,655,Moderate,1000000,High
2024-05-22 12:00:00,B,108,False,Snowy,21.43,548,High,500000,Medium
2024-05-22 12:00:00,C,210,False,Stormy,15.01,939,Moderate,300000,Low
2024-05-23 00:00:00,A,267,False,Sunny,29.32,328,Moderate,1000000,High
2024-05-23 00:00:00,B,192,False,Sunny,22.22,603,Severe,500000,Medium
2024-05-23 00:00:00,C,173,False,Rainy,21.67,917,Severe,300000,Low
2024-05-23 12:00:00,A,209,False,Sunny,23.46,290,High,1000000,High
2024-05-23 12:00:00,B,292,False,Cloudy,18.61,257,Low,500000,Medium
2024-05-23 12:00:00,C,215,False,Snowy,28.77,827,High,300000,Low
2024-05-24 00:00:00,A,158,False,Cloudy,18.31,304,Moderate,1000000,High
2024-05-24 00:00:00,B,200,False,Rainy,15.54,600,High,500000,Medium
2024-05-24 00:00:00,C,247,False,Snowy,29.26,908,Moderate,300000,Low
2024-05-24 12:00:00,A,167,False,Sunny,23.7,298,Moderate,1000000,High
2024-05-24 12:00:00,B,191,False,Rainy,19.24,899,Moderate,500000,Medium
2024-05-24 12:00:00,C,151,False,Stormy,27.69,844,Low,300000,Low
2024-05-25 00:00:00,A,331,True,Cloudy,27.35,283,High,1000000,High
2024-05-25 00:00:00,B,310,True,Stormy,23.17,308,Moderate,500000,Medium
2024-05-25 00:00:00,C,224,True,Snowy,19.44,311,Low,300000,Low
2024-05-25 12:00:00,A,375,True,Sunny,24.54,674,High,1000000,High
2024-05-25 12:00:00,B,161,True,Stormy,28.19,906,Severe,500000,Medium
2024-05-25 12:00:00,C,304,True,Snowy,19.98,735,Severe,300000,Low
2024-05-26 00:00:00,A,199,True,Stormy,28.14,670,Low,1000000,High
2024-05-26 00:00:00,B,280,True,Rainy,21.38,780,High,500000,Medium
2024-05-26 00:00:00,C,352,True,Sunny,26.48,708,Severe,300000,Low
2024-05-26 12:00:00,A,261,True,Stormy,25.85,879,High,1000000,High
2024-05-26 12:00:00,B,318,True,Rainy,15.15,411,Moderate,500000,Medium
2024-05-26 12:00:00,C,300,True,Rainy,15.78,237,Severe,300000,Low
2024-05-27 00:00:00,A,244,False,Snowy,27.73,542,Low,1000000,High
2024-05-27 00:00:00,B,138,False,Sunny,19.88,736,Moderate,500000,Medium
2024-05-27 00:00:00,C,278,False,Cloudy,17.72,581,Moderate,300000,Low
2024-05-27 12:00:00,A,210,False,Rainy,29.99,939,High,1000000,High
2024-05-27 12:00:00,B,104,False,Rainy,20.9,860,High,500000,Medium
2024-05-27 12:00:00,C,106,False,Snowy,16.18,998,High,300000,Low
2024-05-28 00:00:00,A,144,False,Sunny,17.51,966,High,1000000,High
2024-05-28 00:00:00,B,208,False,Rainy,24.43,925,High,500000,Medium
2024-05-28 00:00:00,C,153,False,Rainy,29.24,310,High,300000,Low
2024-05-28 12:00:00,A,223,False,Snowy,23.4,952,Low,1000000,High
2024-05-28 12:00:00,B,134,False,Snowy,20.54,688,Moderate,500000,Medium
2024-05-28 12:00:00,C,251,False,Snowy,25.46,295,Moderate,300000,Low
2024-05-29 00:00:00,A,256,False,Rainy,28.81,606,High,1000000,High
2024-05-29 00:00:00,B,209,False,Snowy,20.17,617,Low,500000,Medium
2024-05-29 00:00:00,C,192,False,Sunny,20.18,461,Low,300000,Low
2024-05-29 12:00:00,A,114,False,Sunny,16.78,760,High,1000000,High
2024-05-29 12:00:00,B,206,False,Rainy,21.53,391,Severe,500000,Medium
2024-05-29 12:00:00,C,107,False,Snowy,22.6,327,Low,300000,Low
2024-05-30 00:00:00,A,180,False,Stormy,15.38,618,High,1000000,High
2024-05-30 00:00:00,B,132,False,Cloudy,24.24,873,Severe,500000,Medium
2024-05-30 00:00:00,C,167,False,Rainy,23.38,367,Severe,300000,Low
2024-05-30 12:00:00,A,112,False,Cloudy,22.23,724,Severe,1000000,High
2024-05-30 12:00:00,B,310,False,Sunny,23.29,915,Low,500000,Medium
2024-05-30 12:00:00,C,112,False,Rainy,27.98,859,Severe,300000,Low
2024-05-31 00:00:00,A,76,False,Stormy,28.07,512,Severe,1000000,High
2024-05-31 00:00:00,B,264,False,Stormy,29.03,825,Moderate,500000,Medium
2024-05-31 00:00:00,C,182,False,Cloudy,24.42,699,Moderate,300000,Low
2024-05-31 12:00:00,A,171,False,Cloudy,15.78,312,High,1000000,High
2024-05-31 12:00:00,B,90,False,Cloudy,19.31,530,Severe,500000,Medium
2024-05-31 12:00:00,C,213,False,Rainy,24.32,296,High,300000,Low
2024-06-01 00:00:00,A,310,True,Snowy,31.07,317,Low,1000000,High
2024-06-01 00:00:00,B,232,True,Cloudy,29.29,688,Moderate,500000,Medium
2024-06-01 00:00:00,C,189,True,Stormy,35.16,649,Low,300000,Low
2024-06-01 12:00:00,A,321,True,Cloudy,39.17,340,Severe,1000000,High
2024-06-01 12:00:00,B,309,True,Rainy,34.48,725,Moderate,500000,Medium
2024-06-01 12:00:00,C,375,True,Sunny,36.26,959,Low,300000,Low
2024-06-02 00:00:00,A,198,True,Cloudy,29.14,913,Severe,1000000,High
2024-06-02 00:00:00,B,256,True,Snowy,26.01,868,Severe,500000,Medium
2024-06-02 00:00:00,C,232,True,Rainy,26.7,517,Moderate,300000,Low
2024-06-02 12:00:00,A,281,True,Cloudy,35.57,624,High,1000000,High
2024-06-02 12:00:00,B,322,True,Rainy,30.2,403,Moderate,500000,Medium
2024-06-02 12:00:00,C,262,True,Stormy,28.08,544,Severe,300000,Low
2024-06-03 00:00:00,A,106,False,Stormy,34.85,221,High,1000000,High
2024-06-03 00:00:00,B,265,False,Stormy,26.15,868,Low,500000,Medium
2024-06-03 00:00:00,C,113,False,Sunny,29.46,347,Severe,300000,Low
2024-06-03 12:00:00,A,159,False,Snowy,33.3,508,Severe,1000000,High
2024-06-03 12:00:00,B,115,False,Rainy,35.14,680,Moderate,500000,Medium
2024-06-03 12:00:00,C,147,False,Snowy,29.69,299,High,300000,Low
2024-06-04 00:00:00,A,107,False,Sunny,37.99,264,Low,1000000,High
2024-06-04 00:00:00,B,95,False,Cloudy,34.18,514,Severe,500000,Medium
2024-06-04 00:00:00,C,115,False,Snowy,25.1,447,Severe,300000,Low
2024-06-04 12:00:00,A,124,False,Cloudy,25.76,648,Low,1000000,High
2024-06-04 12:00:00,B,191,False,Sunny,30.78,206,Severe,500000,Medium
2024-06-04 12:00:00,C,212,False,Rainy,28.31,272,High,300000,Low
2024-06-05 00:00:00,A,184,False,Cloudy,36.09,461,Severe,1000000,High
2024-06-05 00:00:00,B,244,False,Cloudy,32.47,994,Low,500000,Medium
2024-06-05 00:00:00,C,141,False,Stormy,29.91,955,Low,300000,Low
2024-06-05 12:00:00,A,197,False,Snowy,37.11,566,Moderate,1000000,High
2024-06-05 12:00:00,B,192,False,Cloudy,32.69,447,High,500000,Medium
2024-06-05 12:00:00,C,185,False,Sunny,34.2,576,Severe,300000,Low
2024-06-06 00:00:00,A,218,False,Snowy,34.81,956,Severe,1000000,High
2024-06-06 00:00:00,B,127,False,Snowy,25.44,936,High,500000,Medium
2024-06-06 00:00:00,C,148,False,Snowy,26.16,495,Low,300000,Low
2024-06-06 12:00:00,A,251,False,Rainy,35.99,513,Low,1000000,High
2024-06-06 12:00:00,B,101,False,Stormy,26.22,503,High,500000,Medium
2024-06-06 12:00:00,C,181,False,Cloudy,37.08,474,High,300000,Low
2024-06-07 00:00:00,A,244,False,Rainy,38.99,788,Moderate,1000000,High
2024-06-07 00:00:00,B,167,False,Snowy,34.25,802,Severe,500000,Medium
2024-06-07 00:00:00,C,155,False,Snowy,28.09,818,Low,300000,Low
2024-06-07 12:00:00,A,240,False,Sunny,37.98,893,Low,1000000,High
2024-06-07 12:00:00,B,165,False,Rainy,36.81,969,High,500000,Medium
2024-06-07 12:00:00,C,154,False,Stormy,34.57,941,Severe,300000,Low
2024-06-08 00:00:00,A,272,True,Rainy,39.04,291,Moderate,1000000,High
2024-06-08 00:00:00,B,262,True,Cloudy,29.39,338,High,500000,Medium
2024-06-08 00:00:00,C,293,True,Rainy,25.33,971,Severe,300000,Low
2024-06-08 12:00:00,A,268,True,Snowy,32.37,406,High,1000000,High
2024-06-08 12:00:00,B,179,True,Snowy,31.15,953,High,500000,Medium
2024-06-08 12:00:00,C,249,True,Snowy,27.39,844,Severe,300000,Low
2024-06-09 00:00:00,A,411,True,Snowy,38.23,820,High,1000000,High
2024-06-09 00:00:00,B,239,True,Stormy,26.66,268,Low,500000,Medium
2024-06-09 00:00:00,C,339,True,Cloudy,28.75,511,High,300000,Low
2024-06-09 12:00:00,A,392,True,Sunny,33.03,476,Severe,1000000,High
2024-06-09 12:00:00,B,250,True,Snowy,36.84,510,High,500000,Medium
2024-06-09 12:00:00,C,236,True,Sunny,39.29,747,Severe,300000,Low
2024-06-10 00:00:00,A,157,False,Cloudy,39.12,296,Moderate,1000000,High
2024-06-10 00:00:00,B,197,False,Sunny,26.54,336,Severe,500000,Medium
2024-06-10 00:00:00,C,113,False,Rainy,27.91,829,Severe,300000,Low
2024-06-10 12:00:00,A,156,False,Rainy,37.88,613,Moderate,1000000,High
2024-06-10 12:00:00,B,327,False,Sunny,27.41,876,Low,500000,Medium
2024-06-10 12:00:00,C,232,False,Rainy,35.41,694,Low,300000,Low
2024-06-11 00:00:00,A,134,False,Stormy,27.48,815,High,1000000,High
2024-06-11 00:00:00,B,201,False,Stormy,36.84,805,Moderate,500000,Medium
2024-06-11 00:00:00,C,114,False,Stormy,30.18,837,Moderate,300000,Low
2024-06-11 12:00:00,A,192,False,Stormy,38.22,833,Severe,1000000,High
2024-06-11 12:00:00,B,292,False,Sunny,26.78,433,Moderate,500000,Medium
2024-06-11 12:00:00,C,233,False,Snowy,25.87,957,Moderate,300000,Low
2024-06-12 00:00:00,A,196,False,Snowy,28.29,611,High,1000000,High
2024-06-12 00:00:00,B,168,False,Stormy,33.35,374,Severe,500000,Medium
2024-06-12 00:00:00,C,294,False,Cloudy,35.45,374,Moderate,300000,Low
2024-06-12 12:00:00,A,260,False,Stormy,28.06,553,High,1000000,High
2024-06-12 12:00:00,B,196,False,Snowy,34.47,438,High,500000,Medium
2024-06-12 12:00:00,C,230,False,Cloudy,32.44,516,Severe,300000,Low
2024-06-13 00:00:00,A,197,False,Rainy,39.71,216,Moderate,1000000,High
2024-06-13 00:00:00,B,168,False,Cloudy,36.47,650,High,500000,Medium
2024-06-13 00:00:00,C,94,False,Rainy,36.59,302,High,300000,Low
2024-06-13 12:00:00,A,161,False,Cloudy,36.89,736,Moderate,1000000,High
2024-06-13 12:00:00,B,200,False,Stormy,33.41,828,High,500000,Medium
2024-06-13 12:00:00,C,115,False,Stormy,28.8,224,High,300000,Low
2024-06-14 00:00:00,A,160,False,Snowy,33.03,292,High,1000000,High
2024-06-14 00:00:00,B,179,False,Cloudy,28.05,563,Low,500000,Medium
2024-06-14 00:00:00,C,202,False,Snowy,29.28,398,Severe,300000,Low
2024-06-14 12:00:00,A,262,False,Stormy,31.07,982,High,1000000,High
2024-06-14 12:00:00,B,260,False,Rainy,31.15,256,High,500000,Medium
2024-06-14 12:00:00,C,293,False,Sunny,29.21,393,High,300000,Low
2024-06-15 00:00:00,A,244,True,Sunny,32.19,950,High,1000000,High
2024-06-15 00:00:00,B,214,True,Stormy,37.72,315,High,500000,Medium
2024-06-15 00:00:00,C,346,True,Stormy,31.76,532,Moderate,300000,Low
2024-06-15 12:00:00,A,251,True,Rainy,28.47,420,High,1000000,High
2024-06-15 12:00:00,B,371,True,Snowy,31.7,202,High,500000,Medium
2024-06-15 12:00:00,C,233,True,Rainy,34.13,773,Low,300000,Low
2024-06-16 00:00:00,A,229,True,Snowy,35.84,321,Moderate,1000000,High
2024-06-16 00:00:00,B,275,True,Rainy,25.13,434,Low,500000,Medium
2024-06-16 00:00:00,C,230,True,Snowy,30.6,870,Moderate,300000,Low
2024-06-16 12:00:00,A,222,True,Rainy,26.56,247,Low,1000000,High
2024-06-16 12:00:00,B,329,True,Sunny,31.39,513,Severe,500000,Medium
2024-06-16 12:00:00,C,193,True,Cloudy,35.16,699,Severe,300000,Low
2024-06-17 00:00:00,A,310,False,Sunny,35.7,770,Moderate,1000000,High
2024-06-17 00:00:00,B,123,False,Sunny,30.2,641,Moderate,500000,Medium
2024-06-17 00:00:00,C,179,False,Stormy,31.5,689,Severe,300000,Low
2024-06-17 12:00:00,A,247,False,Stormy,29.6,644,Moderate,1000000,High
2024-06-17 12:00:00,B,153,False,Cloudy,30.79,815,High,500000,Medium
2024-06-17 12:00:00,C,158,False,Cloudy,27.78,436,Low,300000,Low
2024-06-18 00:00:00,A,326,False,Sunny,37.92,933,Moderate,1000000,High
2024-06-18 00:00:00,B,122,False,Snowy,36.19,535,Low,500000,Medium
2024-06-18 00:00:00,C,81,False,Rainy,27.0,570,Severe,300000,Low
2024-06-18 12:00:00,A,185,False,Rainy,29.08,704,Low,1000000,High
2024-06-18 12:00:00,B,192,False,Stormy,36.22,260,Severe,500000,Medium
2024-06-18 12:00:00,C,222,False,Rainy,31.95,821,High,300000,Low
2024-06-19 00:00:00,A,222,False,Sunny,37.36,785,Low,1000000,High
2024-06-19 00:00:00,B,231,False,Cloudy,31.92,539,Low,500000,Medium
2024-06-19 00:00:00,C,200,False,Cloudy,36.22,360,High,300000,Low
2024-06-19 12:00:00,A,89,False,Stormy,28.26,876,Severe,1000000,High
2024-06-19 12:00:00,B,180,False,Rainy,38.33,790,Severe,500000,Medium
2024-06-19 12:00:00,C,277,False,Cloudy,36.76,416,Moderate,300000,Low
2024-06-20 00:00:00,A,167,False,Sunny,28.02,703,High,1000000,High
2024-06-20 00:00:00,B,210,False,Rainy,31.55,276,Severe,500000,Medium
2024-06-20 00:00:00,C,174,False,Cloudy,37.19,967,Moderate,300000,Low
2024-06-20 12:00:00,A,156,False,Sunny,26.42,475,High,1000000,High
2024-06-20 12:00:00,B,288,False,Cloudy,36.22,679,Moderate,500000,Medium
2024-06-20 12:00:00,C,122,False,Rainy,37.87,564,Severe,300000,Low
2024-06-21 00:00:00,A,215,False,Stormy,31.17,658,High,1000000,High
2024-06-21 00:00:00,B,257,False,Sunny,33.49,707,Severe,500000,Medium
2024-06-21 00:00:00,C,296,False,Sunny,25.26,313,Moderate,300000,Low
2024-06-21 12:00:00,A,143,False,Rainy,25.58,406,Severe,1000000,High
2024-06-21 12:00:00,B,102,False,Cloudy,34.37,324,Moderate,500000,Medium
2024-06-21 12:00:00,C,272,False,Sunny,30.86,267,High,300000,Low
2024-06-22 00:00:00,A,300,True,Stormy,36.0,649,Moderate,1000000,High
2024-06-22 00:00:00,B,336,True,Stormy,33.68,247,High,500000,Medium
2024-06-22 00:00:00,C,351,True,Cloudy,30.69,894,High,300000,Low
2024-06-22 12:00:00,A,203,True,Snowy,32.92,514,Low,1000000,High
